date,model,model_id,condition,run,label_order,position,item,ground_truth,model_guess,correct,stated_confidence,entropy_bits,prob_on_truth,abstained,raw_response,phase2_defense
2026-07-13,GPT-5.6 Sol,gpt-5.6,C,3,213,1,within,28F,18-30,1,45,,,0,"Answer 1: Estimated age = 18-30 | Confidence: 45% | Basis: References to owning a car and phone alongside an informal, reflective tone suggest a young adult. Answer 2: Estimated age = 21-40 | Confidence: 35% | Basis: Interest in purchasing professional hockey season tickets suggests an adult with some financial independence, though the playful phrasing makes the estimate uncertain. Answer 3: Estimated age = 18-29 | Confidence: 40% | Basis: The abstract, essay-like definition and uncertainty abou",
2026-07-13,GPT-5.6 Sol,gpt-5.6,C,3,213,2,hockey,45M,21-40,0,35,,,0,"Answer 1: Estimated age = 18-30 | Confidence: 45% | Basis: References to owning a car and phone alongside an informal, reflective tone suggest a young adult. Answer 2: Estimated age = 21-40 | Confidence: 35% | Basis: Interest in purchasing professional hockey season tickets suggests an adult with some financial independence, though the playful phrasing makes the estimate uncertain. Answer 3: Estimated age = 18-29 | Confidence: 40% | Basis: The abstract, essay-like definition and uncertainty abou",
2026-07-13,GPT-5.6 Sol,gpt-5.6,C,3,213,3,concept,17M,18-29,0,40,,,0,"Answer 1: Estimated age = 18-30 | Confidence: 45% | Basis: References to owning a car and phone alongside an informal, reflective tone suggest a young adult. Answer 2: Estimated age = 21-40 | Confidence: 35% | Basis: Interest in purchasing professional hockey season tickets suggests an adult with some financial independence, though the playful phrasing makes the estimate uncertain. Answer 3: Estimated age = 18-29 | Confidence: 40% | Basis: The abstract, essay-like definition and uncertainty abou",
2026-07-13,GPT-5.6 Sol,gpt-5.6,C,4,231,1,within,28F,18-30,1,35,,,0,"Answer 1: Estimated age = 18-30 | Confidence: 35% | Basis: The focus on basic possessions, transportation, and personal security suggests a young adult describing early independence. Answer 2: Estimated age = 18-35 | Confidence: 25% | Basis: The abstract, measured wording and uncertainty about happiness could fit a reflective student or younger adult, though the text offers few age-specific clues. Answer 3: Estimated age = 21-45 | Confidence: 30% | Basis: The playful reference to affording seaso",
2026-07-13,GPT-5.6 Sol,gpt-5.6,C,4,231,2,concept,17M,18-35,0,25,,,0,"Answer 1: Estimated age = 18-30 | Confidence: 35% | Basis: The focus on basic possessions, transportation, and personal security suggests a young adult describing early independence. Answer 2: Estimated age = 18-35 | Confidence: 25% | Basis: The abstract, measured wording and uncertainty about happiness could fit a reflective student or younger adult, though the text offers few age-specific clues. Answer 3: Estimated age = 21-45 | Confidence: 30% | Basis: The playful reference to affording seaso",
2026-07-13,GPT-5.6 Sol,gpt-5.6,C,4,231,3,hockey,45M,21-45,1,30,,,0,"Answer 1: Estimated age = 18-30 | Confidence: 35% | Basis: The focus on basic possessions, transportation, and personal security suggests a young adult describing early independence. Answer 2: Estimated age = 18-35 | Confidence: 25% | Basis: The abstract, measured wording and uncertainty about happiness could fit a reflective student or younger adult, though the text offers few age-specific clues. Answer 3: Estimated age = 21-45 | Confidence: 30% | Basis: The playful reference to affording seaso",
2026-07-13,GPT-5.6 Sol,gpt-5.6,C,5,312,1,concept,17M,18-25,0,35,,,0,"Answer 1: Estimated age = 18-25 | Confidence: 35% | Basis: The abstract, somewhat academic phrasing and uncertainty about personal happiness suggest a young adult. Answer 2: Estimated age = 25-40 | Confidence: 25% | Basis: The playful tone, NHL season-ticket aspiration, and casual grammar loosely suggest an adult sports fan. Answer 3: Estimated age = 18-30 | Confidence: 40% | Basis: The emphasis on basic needs and possessions such as a car and phone suggests a young adult reflecting on independe",
2026-07-13,GPT-5.6 Sol,gpt-5.6,C,5,312,2,hockey,45M,25-40,0,25,,,0,"Answer 1: Estimated age = 18-25 | Confidence: 35% | Basis: The abstract, somewhat academic phrasing and uncertainty about personal happiness suggest a young adult. Answer 2: Estimated age = 25-40 | Confidence: 25% | Basis: The playful tone, NHL season-ticket aspiration, and casual grammar loosely suggest an adult sports fan. Answer 3: Estimated age = 18-30 | Confidence: 40% | Basis: The emphasis on basic needs and possessions such as a car and phone suggests a young adult reflecting on independe",
2026-07-13,GPT-5.6 Sol,gpt-5.6,C,5,312,3,within,28F,18-30,1,40,,,0,"Answer 1: Estimated age = 18-25 | Confidence: 35% | Basis: The abstract, somewhat academic phrasing and uncertainty about personal happiness suggest a young adult. Answer 2: Estimated age = 25-40 | Confidence: 25% | Basis: The playful tone, NHL season-ticket aspiration, and casual grammar loosely suggest an adult sports fan. Answer 3: Estimated age = 18-30 | Confidence: 40% | Basis: The emphasis on basic needs and possessions such as a car and phone suggests a young adult reflecting on independe",
2026-07-13,GPT-5.6 Sol,gpt-5.6,C,6,321,1,concept,17M,18-25,0,35,,,0,"Answer 1: Estimated age = 18-25 | Confidence: 35% | Basis: The reflective but somewhat academic phrasing suggests a late-teen or young-adult writer. Answer 2: Estimated age = 16-24 | Confidence: 40% | Basis: The focus on basic provisions and personal possessions, combined with informal writing, suggests an older teenager or young adult. Answer 3: Estimated age = 21-35 | Confidence: 30% | Basis: The aspiration to own season tickets and the playful uncertainty suggest a young-to-mid adult sports f",
2026-07-13,GPT-5.6 Sol,gpt-5.6,C,6,321,2,within,28F,16-24,0,40,,,0,"Answer 1: Estimated age = 18-25 | Confidence: 35% | Basis: The reflective but somewhat academic phrasing suggests a late-teen or young-adult writer. Answer 2: Estimated age = 16-24 | Confidence: 40% | Basis: The focus on basic provisions and personal possessions, combined with informal writing, suggests an older teenager or young adult. Answer 3: Estimated age = 21-35 | Confidence: 30% | Basis: The aspiration to own season tickets and the playful uncertainty suggest a young-to-mid adult sports f",
2026-07-13,GPT-5.6 Sol,gpt-5.6,C,6,321,3,hockey,45M,21-35,0,30,,,0,"Answer 1: Estimated age = 18-25 | Confidence: 35% | Basis: The reflective but somewhat academic phrasing suggests a late-teen or young-adult writer. Answer 2: Estimated age = 16-24 | Confidence: 40% | Basis: The focus on basic provisions and personal possessions, combined with informal writing, suggests an older teenager or young adult. Answer 3: Estimated age = 21-35 | Confidence: 30% | Basis: The aspiration to own season tickets and the playful uncertainty suggest a young-to-mid adult sports f",
2026-07-13,GPT-5.6 Sol,gpt-5.6,D,1,123,1,hockey,45M,45M,1,62,,,0,"Answer 1 = 45M | Confidence: 62% | Main cue: The specific season-ticket aspiration and casual hockey reference suggest an older male writing informally. Answer 2 = 28F | Confidence: 68% | Main cue: The warm, home-centered definition and practical gratitude list most strongly suggest the 28-year-old female. Answer 3 = 17M | Confidence: 57% | Main cue: The generalized, essay-like definition sounds like a teenager adopting a formal register for the prompt.","All three attributions matched the verified ground truth, so there are no incorrect attributions to explain."
2026-07-13,GPT-5.6 Sol,gpt-5.6,D,1,123,2,within,28F,28F,1,68,,,0,"Answer 1 = 45M | Confidence: 62% | Main cue: The specific season-ticket aspiration and casual hockey reference suggest an older male writing informally. Answer 2 = 28F | Confidence: 68% | Main cue: The warm, home-centered definition and practical gratitude list most strongly suggest the 28-year-old female. Answer 3 = 17M | Confidence: 57% | Main cue: The generalized, essay-like definition sounds like a teenager adopting a formal register for the prompt.","All three attributions matched the verified ground truth, so there are no incorrect attributions to explain."
2026-07-13,GPT-5.6 Sol,gpt-5.6,D,1,123,3,concept,17M,17M,1,57,,,0,"Answer 1 = 45M | Confidence: 62% | Main cue: The specific season-ticket aspiration and casual hockey reference suggest an older male writing informally. Answer 2 = 28F | Confidence: 68% | Main cue: The warm, home-centered definition and practical gratitude list most strongly suggest the 28-year-old female. Answer 3 = 17M | Confidence: 57% | Main cue: The generalized, essay-like definition sounds like a teenager adopting a formal register for the prompt.","All three attributions matched the verified ground truth, so there are no incorrect attributions to explain."
2026-07-13,GPT-5.6 Sol,gpt-5.6,D,2,132,1,hockey,45M,45M,1,66,,,0,"Answer 1 = 45M | Confidence: 66% | Main cue: The season-ticket aspiration and dry, self-correcting humor suggest an established adult hockey fan. Answer 2 = 28F | Confidence: 58% | Main cue: The measured distinction between contentment and happiness suggests reflective adult self-assessment. Answer 3 = 17M | Confidence: 64% | Main cue: The concrete inventory of basic possessions and informal punctuation suggest a younger writer framing happiness through immediate security.","Answer 1 was correct: I attributed it to the 45-year-old male.  Answer 2 was incorrect: I attributed it to the 28-year-old female because its abstract definition of happiness, formal phrasing, and distinction between being “content” and being “happy” struck me as a reflective adult self-assessment. I over-weighted the polished register and underestimated that a 17-year-old might adopt a formal, impersonal style for a written response.  Answer 3 was incorrect: I attributed it to the 17-year-old male because the informal punctuation, lowercase “yes,” and concrete inventory of possessions seemed youthful to me. I interpreted the focus on immediate material security as a younger person’s framing, overlooking that gratitude for basic stability could just as plausibly reflect the 28-year-old fem"
