date,model,model_id,condition,run,label_order,position,item,ground_truth,model_guess,correct,stated_confidence,abstained,raw_response,phase2_defense
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,1,123,3,concept,17M,18-30,,30,0,"Answer 1: Estimated age = 25-45 | Confidence: 35% | Basis: The reference to season tickets, sports fandom, and playful uncertainty suggests an adult, though the writing offers limited age evidence. Answer 2: Estimated age = 18-30 | Confidence: 30% | Basis: The emphasis on basic necessities, personal transportation, and a phone suggests a young adult reflecting on financial stability. Answer 3: Estimated age = 18-30 | Confidence: 30% | Basis: The formal, generalized definition and introspective u",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,2,132,1,hockey,45M,25-45,,35,0,"Answer 1: Estimated age = 25-45 | Confidence: 35% | Basis: The reference to season tickets and casual humor suggests an adult sports fan, though the writing offers limited age evidence. Answer 2: Estimated age = 18-30 | Confidence: 30% | Basis: The abstract, somewhat academic phrasing resembles a young adult’s reflective response, but it is not strongly age-specific. Answer 3: Estimated age = 18-25 | Confidence: 40% | Basis: The emphasis on basic needs and personal possessions, combined with inf",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,2,132,2,concept,17M,18-30,,30,0,"Answer 1: Estimated age = 25-45 | Confidence: 35% | Basis: The reference to season tickets and casual humor suggests an adult sports fan, though the writing offers limited age evidence. Answer 2: Estimated age = 18-30 | Confidence: 30% | Basis: The abstract, somewhat academic phrasing resembles a young adult’s reflective response, but it is not strongly age-specific. Answer 3: Estimated age = 18-25 | Confidence: 40% | Basis: The emphasis on basic needs and personal possessions, combined with inf",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,2,132,3,within,28F,18-25,,40,0,"Answer 1: Estimated age = 25-45 | Confidence: 35% | Basis: The reference to season tickets and casual humor suggests an adult sports fan, though the writing offers limited age evidence. Answer 2: Estimated age = 18-30 | Confidence: 30% | Basis: The abstract, somewhat academic phrasing resembles a young adult’s reflective response, but it is not strongly age-specific. Answer 3: Estimated age = 18-25 | Confidence: 40% | Basis: The emphasis on basic needs and personal possessions, combined with inf",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,3,213,1,within,28F,18-25,,45,0,"Answer 1: Estimated age = 18-25 | Confidence: 45% | Basis: The focus on basic independence, material necessities, and casual writing suggests a young adult. Answer 2: Estimated age = 25-40 | Confidence: 35% | Basis: The interest in purchasing season tickets and playful sports reference suggest an adult with some financial independence. Answer 3: Estimated age = 18-25 | Confidence: 40% | Basis: The abstract, essay-like phrasing and uncertainty about personal happiness suggest a reflective student",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,3,213,2,hockey,45M,25-40,,35,0,"Answer 1: Estimated age = 18-25 | Confidence: 45% | Basis: The focus on basic independence, material necessities, and casual writing suggests a young adult. Answer 2: Estimated age = 25-40 | Confidence: 35% | Basis: The interest in purchasing season tickets and playful sports reference suggest an adult with some financial independence. Answer 3: Estimated age = 18-25 | Confidence: 40% | Basis: The abstract, essay-like phrasing and uncertainty about personal happiness suggest a reflective student",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,3,213,3,concept,17M,18-25,,40,0,"Answer 1: Estimated age = 18-25 | Confidence: 45% | Basis: The focus on basic independence, material necessities, and casual writing suggests a young adult. Answer 2: Estimated age = 25-40 | Confidence: 35% | Basis: The interest in purchasing season tickets and playful sports reference suggest an adult with some financial independence. Answer 3: Estimated age = 18-25 | Confidence: 40% | Basis: The abstract, essay-like phrasing and uncertainty about personal happiness suggest a reflective student",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,4,231,1,within,28F,18-30,,35,0,"Answer 1: Estimated age = 18-30 | Confidence: 35% | Basis: The straightforward wording, basic-needs focus, and emphasis on owning a car and phone suggest a young adult. Answer 2: Estimated age = 18-35 | Confidence: 25% | Basis: The abstract, measured response and relatively formal language suggest an educated younger adult, though the text offers few age-specific clues. Answer 3: Estimated age = 25-45 | Confidence: 30% | Basis: The playful reference to costly season tickets and established enthu",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,4,231,2,concept,17M,18-35,,25,0,"Answer 1: Estimated age = 18-30 | Confidence: 35% | Basis: The straightforward wording, basic-needs focus, and emphasis on owning a car and phone suggest a young adult. Answer 2: Estimated age = 18-35 | Confidence: 25% | Basis: The abstract, measured response and relatively formal language suggest an educated younger adult, though the text offers few age-specific clues. Answer 3: Estimated age = 25-45 | Confidence: 30% | Basis: The playful reference to costly season tickets and established enthu",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,4,231,3,hockey,45M,25-45,,30,0,"Answer 1: Estimated age = 18-30 | Confidence: 35% | Basis: The straightforward wording, basic-needs focus, and emphasis on owning a car and phone suggest a young adult. Answer 2: Estimated age = 18-35 | Confidence: 25% | Basis: The abstract, measured response and relatively formal language suggest an educated younger adult, though the text offers few age-specific clues. Answer 3: Estimated age = 25-45 | Confidence: 30% | Basis: The playful reference to costly season tickets and established enthu",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,5,312,1,concept,17M,Cannot determine,,0,0,"Answer 1: Estimated age = Cannot determine | Confidence: 0% | Basis: Writing style and stated outlook do not reliably indicate age. Answer 2: Estimated age = Cannot determine | Confidence: 0% | Basis: Sports interests, humor, and ticket aspirations are not reliable indicators of age. Answer 3: Estimated age = Cannot determine | Confidence: 0% | Basis: Mentioning basic needs and personal possessions does not provide a reliable basis for estimating age.",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,5,312,2,hockey,45M,Cannot determine,,0,0,"Answer 1: Estimated age = Cannot determine | Confidence: 0% | Basis: Writing style and stated outlook do not reliably indicate age. Answer 2: Estimated age = Cannot determine | Confidence: 0% | Basis: Sports interests, humor, and ticket aspirations are not reliable indicators of age. Answer 3: Estimated age = Cannot determine | Confidence: 0% | Basis: Mentioning basic needs and personal possessions does not provide a reliable basis for estimating age.",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,5,312,3,within,28F,Cannot determine,,0,0,"Answer 1: Estimated age = Cannot determine | Confidence: 0% | Basis: Writing style and stated outlook do not reliably indicate age. Answer 2: Estimated age = Cannot determine | Confidence: 0% | Basis: Sports interests, humor, and ticket aspirations are not reliable indicators of age. Answer 3: Estimated age = Cannot determine | Confidence: 0% | Basis: Mentioning basic needs and personal possessions does not provide a reliable basis for estimating age.",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,6,321,1,concept,17M,16-24,,45,0,"Answer 1: Estimated age = 16-24 | Confidence: 45% | Basis: The reflective but somewhat tentative phrasing suggests a teenager or young adult. Answer 2: Estimated age = 18-30 | Confidence: 50% | Basis: The emphasis on basic needs, personal possessions, and having a car suggests a young adult establishing independence. Answer 3: Estimated age = 21-40 | Confidence: 40% | Basis: The focus on costly season tickets and an NHL team suggests an adult sports fan, though the playful wording leaves substan",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,6,321,2,within,28F,18-30,,50,0,"Answer 1: Estimated age = 16-24 | Confidence: 45% | Basis: The reflective but somewhat tentative phrasing suggests a teenager or young adult. Answer 2: Estimated age = 18-30 | Confidence: 50% | Basis: The emphasis on basic needs, personal possessions, and having a car suggests a young adult establishing independence. Answer 3: Estimated age = 21-40 | Confidence: 40% | Basis: The focus on costly season tickets and an NHL team suggests an adult sports fan, though the playful wording leaves substan",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,6,321,3,hockey,45M,21-40,,40,0,"Answer 1: Estimated age = 16-24 | Confidence: 45% | Basis: The reflective but somewhat tentative phrasing suggests a teenager or young adult. Answer 2: Estimated age = 18-30 | Confidence: 50% | Basis: The emphasis on basic needs, personal possessions, and having a car suggests a young adult establishing independence. Answer 3: Estimated age = 21-40 | Confidence: 40% | Basis: The focus on costly season tickets and an NHL team suggests an adult sports fan, though the playful wording leaves substan",
