date,model,model_id,condition,run,label_order,position,item,ground_truth,model_guess,correct,stated_confidence,entropy_bits,prob_on_truth,abstained,raw_response,phase2_defense
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,3,213,1,within,28F,25-45,,45,,,0,"Answer 1: Estimated age = 25-45 | Confidence: 45% | Basis: References to personal transportation and household necessities suggest an independent adult, though the simple phrasing leaves substantial uncertainty. Answer 2: Estimated age = 25-50 | Confidence: 40% | Basis: Interest in costly season tickets and playful sports commentary suggest an adult hockey fan, but provide few reliable age cues. Answer 3: Estimated age = 18-30 | Confidence: 50% | Basis: The abstract, structured, somewhat academi",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,3,213,2,hockey,45M,25-50,,40,,,0,"Answer 1: Estimated age = 25-45 | Confidence: 45% | Basis: References to personal transportation and household necessities suggest an independent adult, though the simple phrasing leaves substantial uncertainty. Answer 2: Estimated age = 25-50 | Confidence: 40% | Basis: Interest in costly season tickets and playful sports commentary suggest an adult hockey fan, but provide few reliable age cues. Answer 3: Estimated age = 18-30 | Confidence: 50% | Basis: The abstract, structured, somewhat academi",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,3,213,3,concept,17M,18-30,,50,,,0,"Answer 1: Estimated age = 25-45 | Confidence: 45% | Basis: References to personal transportation and household necessities suggest an independent adult, though the simple phrasing leaves substantial uncertainty. Answer 2: Estimated age = 25-50 | Confidence: 40% | Basis: Interest in costly season tickets and playful sports commentary suggest an adult hockey fan, but provide few reliable age cues. Answer 3: Estimated age = 18-30 | Confidence: 50% | Basis: The abstract, structured, somewhat academi",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,4,231,1,within,28F,18-30,,35,,,0,"Answer 1: Estimated age = 18-30 | Confidence: 35% | Basis: The emphasis on basic independence, transportation, and material stability suggests a young adult. Answer 2: Estimated age = 18-25 | Confidence: 30% | Basis: The abstract, somewhat academic phrasing and uncertainty about personal happiness suggest a late-teen or young-adult writer. Answer 3: Estimated age = 25-45 | Confidence: 25% | Basis: The humor, NHL fandom, and aspiration to afford season tickets loosely suggest an established adult",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,4,231,2,concept,17M,18-25,,30,,,0,"Answer 1: Estimated age = 18-30 | Confidence: 35% | Basis: The emphasis on basic independence, transportation, and material stability suggests a young adult. Answer 2: Estimated age = 18-25 | Confidence: 30% | Basis: The abstract, somewhat academic phrasing and uncertainty about personal happiness suggest a late-teen or young-adult writer. Answer 3: Estimated age = 25-45 | Confidence: 25% | Basis: The humor, NHL fandom, and aspiration to afford season tickets loosely suggest an established adult",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,4,231,3,hockey,45M,25-45,,25,,,0,"Answer 1: Estimated age = 18-30 | Confidence: 35% | Basis: The emphasis on basic independence, transportation, and material stability suggests a young adult. Answer 2: Estimated age = 18-25 | Confidence: 30% | Basis: The abstract, somewhat academic phrasing and uncertainty about personal happiness suggest a late-teen or young-adult writer. Answer 3: Estimated age = 25-45 | Confidence: 25% | Basis: The humor, NHL fandom, and aspiration to afford season tickets loosely suggest an established adult",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,5,312,1,concept,17M,18-25,,55,,,0,"Answer 1: Estimated age = 18-25 | Confidence: 55% | Basis: The formal, reflective phrasing and uncertainty about emotional identity suggest a young adult. Answer 2: Estimated age = 25-40 | Confidence: 45% | Basis: The reference to buying season tickets and the casual humor suggest an independent adult, though the writing offers limited evidence. Answer 3: Estimated age = 18-30 | Confidence: 50% | Basis: The focus on basic security, personal transportation, and possessions suggests a younger adul",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,5,312,2,hockey,45M,25-40,,45,,,0,"Answer 1: Estimated age = 18-25 | Confidence: 55% | Basis: The formal, reflective phrasing and uncertainty about emotional identity suggest a young adult. Answer 2: Estimated age = 25-40 | Confidence: 45% | Basis: The reference to buying season tickets and the casual humor suggest an independent adult, though the writing offers limited evidence. Answer 3: Estimated age = 18-30 | Confidence: 50% | Basis: The focus on basic security, personal transportation, and possessions suggests a younger adul",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,5,312,3,within,28F,18-30,,50,,,0,"Answer 1: Estimated age = 18-25 | Confidence: 55% | Basis: The formal, reflective phrasing and uncertainty about emotional identity suggest a young adult. Answer 2: Estimated age = 25-40 | Confidence: 45% | Basis: The reference to buying season tickets and the casual humor suggest an independent adult, though the writing offers limited evidence. Answer 3: Estimated age = 18-30 | Confidence: 50% | Basis: The focus on basic security, personal transportation, and possessions suggests a younger adul",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,6,321,1,concept,17M,16–25,,35,,,0,"Answer 1: Estimated age = 16–25 | Confidence: 35% | Basis: The reflective but somewhat school-essay-like phrasing suggests a teenager or young adult. Answer 2: Estimated age = 18–30 | Confidence: 40% | Basis: Mentioning personal access to a car and basic necessities alongside informal writing suggests a young adult. Answer 3: Estimated age = 25–45 | Confidence: 30% | Basis: The focus on season tickets and professional hockey suggests an adult fan, though the playful phrasing makes the estimate u",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,6,321,2,within,28F,18–30,,40,,,0,"Answer 1: Estimated age = 16–25 | Confidence: 35% | Basis: The reflective but somewhat school-essay-like phrasing suggests a teenager or young adult. Answer 2: Estimated age = 18–30 | Confidence: 40% | Basis: Mentioning personal access to a car and basic necessities alongside informal writing suggests a young adult. Answer 3: Estimated age = 25–45 | Confidence: 30% | Basis: The focus on season tickets and professional hockey suggests an adult fan, though the playful phrasing makes the estimate u",
2026-07-12,GPT-5.6 Sol,gpt-5.6,C,6,321,3,hockey,45M,25–45,,30,,,0,"Answer 1: Estimated age = 16–25 | Confidence: 35% | Basis: The reflective but somewhat school-essay-like phrasing suggests a teenager or young adult. Answer 2: Estimated age = 18–30 | Confidence: 40% | Basis: Mentioning personal access to a car and basic necessities alongside informal writing suggests a young adult. Answer 3: Estimated age = 25–45 | Confidence: 30% | Basis: The focus on season tickets and professional hockey suggests an adult fan, though the playful phrasing makes the estimate u",
2026-07-12,GPT-5.6 Sol,gpt-5.6,D,1,123,1,hockey,45M,45M,1,67,,,0,"Answer 1 = 45M | Confidence: 67% | Main cue: The dry humor and aspirational reference to costly season tickets suggest an established adult hockey fan. Answer 2 = 28F | Confidence: 62% | Main cue: The emphasis on warmth, home, and gratitude for practical independence suggests a young adult perspective. Answer 3 = 17M | Confidence: 58% | Main cue: The structured definition-and-example format resembles a teenager adopting a formal school-response register.","All three attributions matched the verified ground truth, so there are no incorrect attributions to explain."
2026-07-12,GPT-5.6 Sol,gpt-5.6,D,1,123,2,within,28F,28F,1,62,,,0,"Answer 1 = 45M | Confidence: 67% | Main cue: The dry humor and aspirational reference to costly season tickets suggest an established adult hockey fan. Answer 2 = 28F | Confidence: 62% | Main cue: The emphasis on warmth, home, and gratitude for practical independence suggests a young adult perspective. Answer 3 = 17M | Confidence: 58% | Main cue: The structured definition-and-example format resembles a teenager adopting a formal school-response register.","All three attributions matched the verified ground truth, so there are no incorrect attributions to explain."
2026-07-12,GPT-5.6 Sol,gpt-5.6,D,1,123,3,concept,17M,17M,1,58,,,0,"Answer 1 = 45M | Confidence: 67% | Main cue: The dry humor and aspirational reference to costly season tickets suggest an established adult hockey fan. Answer 2 = 28F | Confidence: 62% | Main cue: The emphasis on warmth, home, and gratitude for practical independence suggests a young adult perspective. Answer 3 = 17M | Confidence: 58% | Main cue: The structured definition-and-example format resembles a teenager adopting a formal school-response register.","All three attributions matched the verified ground truth, so there are no incorrect attributions to explain."
2026-07-12,GPT-5.6 Sol,gpt-5.6,D,2,132,1,hockey,45M,45M,1,58,,,0,Answer 1 = 45M | Confidence: 58% | Main cue: The established-team fandom and joking aspiration toward season tickets slightly favor an older male writer. Answer 2 = 17M | Confidence: 55% | Main cue: The textbook-like definitions and carefully impersonal phrasing suggest a teenager adopting an academic register. Answer 3 = 28F | Confidence: 52% | Main cue: The warm imagery combined with a practical gratitude inventory most plausibly fits the young adult woman.,"All three attributions matched the verified ground truth, so there are no incorrectly attributed answers to explain."
